id,store_zone,store_name,store_mr,store_mr,store_operative,store_sap,store_region
4462,Valle de Mexico,TIENDA IXCHEL,MR0023,MR0023,REYES,120212173,Reyes
4463,Valle de Mexico,TOÑI-MAR,MR0023,MR0023,REYES,120265866,Reyes
4464,Valle de Mexico,ABTS FERNANDO,MR0023,MR0023,REYES,110120232,Reyes
4465,Valle de Mexico,TORTILLERIA CIELITO LINDO,MR0023,MR0023,REYES,120165976,Reyes
4467,Valle de Mexico,VENTANITA DOS ESTRELLAS,MR0023,MR0023,REYES,120205516,Reyes
4469,Valle de Mexico,VIN LIC Y ABTS LUZ MARIA,MR0023,MR0023,REYES,105305361,Reyes
4472,Valle de Mexico,VIN Y LIC 5 HERMANOS,MR0023,MR0023,REYES,105105165,Reyes
4473,Valle de Mexico,VIN Y LIC KEVIN,MR0023,MR0023,REYES,120058614,Reyes
4474,Valle de Mexico,VIN Y LIC ROJIG,MR0023,MR0023,REYES,105123438,Reyes
4475,Valle de Mexico,VIN Y LIC SANTIAGUITO,MR0023,MR0023,REYES,120104885,Reyes
4476,Valle de Mexico,VIN Y LIC VICENTE G,MR0023,MR0023,REYES,101200476,Reyes
4477,Valle de Mexico,VINATA II,MR0023,MR0023,REYES,120359788,Reyes
4478,Valle de Mexico,VINATERIA ALEJANDRA,MR0023,MR0023,REYES,105103838,Reyes
4479,Valle de Mexico,VINATERIA ARDILLA,MR0023,MR0023,REYES,120068455,Reyes
4480,Valle de Mexico,VINATERIA CASA JIMENEZ,MR0023,MR0023,REYES,105104073,Reyes
4481,Valle de Mexico,VINATERIA JIMMY,MR0023,MR0023,REYES,105107887,Reyes
4482,Valle de Mexico,VINATERIA PRINCIPIO,MR0023,MR0023,REYES,105108063,Reyes
4483,Valle de Mexico,VINATERIA ROCIO,MR0023,MR0023,REYES,105108465,Reyes
4485,Valle de Mexico,VINOS Y LICORES EL HORIZONTE,MR0023,MR0023,REYES,120259839,Reyes
4488,Valle de Mexico,VIOMA 2,MR0023,MR0023,REYES,120228022,Reyes
4489,Valle de Mexico,ZULY 2,MR0023,MR0023,REYES,120234629,Reyes
4490,Valle de Mexico,ABTS ESTRELLA DE OCCIDENTE,MR0023,MR0023,REYES,105102611,Reyes
4491,Valle de Mexico,ABTS 2 HNOS,MR0023,MR0023,REYES,120101536,Reyes
4493,Valle de Mexico,ABTS AMERICA II,MR0023,MR0023,REYES,105125406,Reyes
4494,Valle de Mexico,ABTS BRISEÑO,MR0023,MR0023,REYES,120249479,Reyes
4495,Valle de Mexico,ABTS CLARS,MR0023,MR0023,REYES,120241207,Reyes
4496,Valle de Mexico,ABTS COMUNIDAD,MR0023,MR0023,REYES,105302576,Reyes
4497,Valle de Mexico,MISC DON NACHITO,MR0023,MR0023,REYES,120291388,Reyes
4498,Valle de Mexico,ABTS LA DIVINA PROVIDENCIA,MR0023,MR0023,REYES,120285706,Reyes
4500,Valle de Mexico,ABTS LEO,MR0023,MR0023,REYES,101200709,Reyes
4501,Valle de Mexico,ABTS LOS CHANGOS,MR0023,MR0023,REYES,120186870,Reyes
4502,Valle de Mexico,ABTS LUPITA,MR0023,MR0023,REYES,101213127,Reyes
4504,Valle de Mexico,ABTS MIGUELITO,MR0023,MR0023,REYES,101203379,Reyes
4505,Valle de Mexico,ABTS NERI,MR0023,MR0023,REYES,120141226,Reyes
4506,Valle de Mexico,ABTS PEPES,MR0023,MR0023,REYES,120004172,Reyes
4509,Valle de Mexico,ABTS SAN MARTIN,MR0023,MR0023,REYES,105106591,Reyes
4511,Valle de Mexico,ABTS TORRES MENDOZA,MR0023,MR0023,REYES,105106307,Reyes
4512,Valle de Mexico,ABTS VIN Y LIC GABY,MR0023,MR0023,REYES,105126210,Reyes
4513,Valle de Mexico,ABARROTES KIKE,MR0023,MR0023,REYES,110134710,Reyes
4514,Valle de Mexico,ABTS Y VIN RICHARD,MR0023,MR0023,REYES,105105579,Reyes
4515,Valle de Mexico,ABTS GAMITA,MR0023,MR0023,REYES,120294549,Reyes
4516,Valle de Mexico,BURBUJAS DEL MAR,MR0023,MR0023,REYES,120300153,Reyes
4517,Valle de Mexico,CREM SALTILLO,MR0023,MR0023,REYES,120179965,Reyes
4518,Valle de Mexico,CREM Y ABTS ALEXIA,MR0023,MR0023,REYES,120038275,Reyes
4519,Valle de Mexico,CREM Y ABTS LA VAQUITA LOLA,MR0023,MR0023,REYES,120341890,Reyes
4521,Valle de Mexico,CREMERIA RUBI,MR0023,MR0023,REYES,105126094,Reyes
4522,Valle de Mexico,MISC EL LUCHON,MR0023,MR0023,REYES,120387563,Reyes
4523,Valle de Mexico,MISC ADRIANA,MR0023,MR0023,REYES,101213867,Reyes
4524,Valle de Mexico,MISC ALICIA 2,MR0023,MR0023,REYES,110278054,Reyes
4526,Valle de Mexico,MISC EL OSSO,MR0023,MR0023,REYES,120397860,Reyes
4527,Valle de Mexico,MISC LA CASA DE LOS DIOSES,MR0023,MR0023,REYES,120208819,Reyes
4528,Valle de Mexico,MISC LA CHIQUITA,MR0023,MR0023,REYES,105105850,Reyes
4531,Valle de Mexico,MISC LA ROSITA,MR0023,MR0023,REYES,105106273,Reyes
4532,Valle de Mexico,MISC LIBRA,MR0023,MR0023,REYES,105114033,Reyes
4533,Valle de Mexico,MISC LUPITA,MR0023,MR0023,REYES,105104951,Reyes
4534,Valle de Mexico,MISC LUPITA,MR0023,MR0023,REYES,105120804,Reyes
4535,Valle de Mexico,MISC MIGUELITO,MR0023,MR0023,REYES,105113544,Reyes
4536,Valle de Mexico,MISC MIRIAM,MR0023,MR0023,REYES,105116206,Reyes
4537,Valle de Mexico,MISC MUNCAR,MR0023,MR0023,REYES,120271568,Reyes
4539,Valle de Mexico,MISC ROCIO,MR0023,MR0023,REYES,120002330,Reyes
4541,Valle de Mexico,MISC YOMI YOMI,MR0023,MR0023,REYES,120013501,Reyes
4542,Valle de Mexico,MISC ZOE,MR0023,MR0023,REYES,120319738,Reyes
4543,Valle de Mexico,MISC PUNTO CERO,MR0023,MR0023,REYES,110080597,Reyes
4545,Valle de Mexico,ABTS CASTILLO,MR0023,MR0023,REYES,120402829,Reyes
4546,Valle de Mexico,ALEXISS,MR0023,MR0023,REYES,120402781,Reyes
4547,Valle de Mexico,EL CHAMPI,MR0023,MR0023,REYES,120402843,Reyes
4548,Valle de Mexico,TIENDA JUQUILITA,MR0023,MR0023,REYES,120348707,Reyes
4551,Valle de Mexico,MISC LA TIENDITA,MR0023,MR0023,REYES,105131283,Reyes
4552,Valle de Mexico,MISC MARY,MR0023,MR0023,REYES,120300181,Reyes
4555,Valle de Mexico,FARMACIA Y ABTS TOMY,MR0023,MR0023,REYES,120138707,Reyes
4556,Valle de Mexico,ABTS SUPERSITO,MR0023,MR0023,REYES,101201311,Reyes
4557,Valle de Mexico,ABTS CHUNEYMI,MR0023,MR0023,REYES,101211410,Reyes
4558,Valle de Mexico,MISC ELIZABETH,MR0023,MR0023,REYES,101213539,Reyes
4559,Valle de Mexico,MINISUPER YATZIRI,MR0023,MR0023,REYES,101213564,Reyes
4560,Valle de Mexico,ABTS KATHY,MR0023,MR0023,REYES,101214086,Reyes
4561,Valle de Mexico,ABTS CASTILLO,MR0023,MR0023,REYES,105116545,Reyes
4562,Valle de Mexico,ABTS EMILY,MR0023,MR0023,REYES,105122300,Reyes
4564,Valle de Mexico,ABTS SAN JOSE,MR0023,MR0023,REYES,105314813,Reyes
4566,Valle de Mexico,MISC DENISSE,MR0023,MR0023,REYES,110194103,Reyes
4567,Valle de Mexico,EXP DE HUEVO Y ABTS,MR0023,MR0023,REYES,110240971,Reyes
4569,Valle de Mexico,ABTS SHALOM,MR0023,MR0023,REYES,120030862,Reyes
4571,Valle de Mexico,MISC MALENITA REYES,MR0023,MR0023,REYES,120080287,Reyes
4572,Valle de Mexico,ABTS ESMERALDA,MR0023,MR0023,REYES,120083885,Reyes
4573,Valle de Mexico,ABTS FER,MR0023,MR0023,REYES,120100601,Reyes
4575,Valle de Mexico,MISC OGGUN,MR0023,MR0023,REYES,120191975,Reyes
4577,Valle de Mexico,DON FER,MR0023,MR0023,REYES,120214994,Reyes
4581,Valle de Mexico,MATERIAS PRIMAS MADERO,MR0023,MR0023,REYES,120330632,Reyes
4585,Valle de Mexico,ABTS Y CREMERIA RAMIREZ,MR0023,MR0023,REYES,120280365,Reyes
4587,Valle de Mexico,MISC RIVERA,MR0023,MR0023,REYES,110220554,Reyes
4589,Valle de Mexico,ABTS EBER,MR0023,MR0023,REYES,101212223,Reyes
4592,Valle de Mexico,MINI SUPERCITO,MR0023,MR0023,REYES,120178207,Reyes
4593,Valle de Mexico,VIN Y ABTS LA GUACHIRINGA,MR0023,MR0023,REYES,120293803,Reyes
4595,Valle de Mexico,ABTS CAFE Y CANELA,MR0023,MR0023,REYES,120171979,Reyes
4713,Valle de Mexico,ABTS BRYANT,MR0006,MR0006,TLALNEPANTLA ADLA,104004349,Tlalnepantla 2
